nodes	links	pcd-red	deeps-min	
120	3.0	0	0	2	0	
120	6	0	0	1	0	
120	12	0	0	0	1	
120	24	0	0	0	0	
120	48	0	0	0	0	
120	96	0	0	0	0	
240	3.0	0	0	0	2	
240	6	0	0	2	0	
240	12	0	0	0	0	
240	24	0	0	0	1	
240	48	0	0	0	0	
240	96	0	0	0	0	
480	3.0	0	0	3	4	
480	6	0	0	3	4	
480	12	0	0	0	1	
480	24	0	0	0	0	
480	48	0	0	0	0	
480	96	0	0	0	0	
960	3.0	0	0	6	6	
960	6	0	0	6	4	
960	12	0	0	2	4	
960	24	0	0	0	0	
960	48	0	0	0	0	
960	96	0	0	0	0	
